vendor,sku,name,description,price_brl,source_pdf,source_page,handle,price_amp,price_ort,price_final_brl,price_confidence,image_url,match_url_amp,match_url_ort
Ottobock,WS-US,701E41= FORNO INFRA-VERMELHO,"701E41= FORNO INFRA-VERMELHO  18.275,60",2.00,Tabela de Preço Ottobock 2026 1º Sem.pdf,12,ottobock-701e41-forno-infra-vermelho,,,2.00,pdf-only,,,
Ottobock,US-SP,701E44=S- FORNO INFRAVERMELHO COM SENSOR (1x220PE/50-60Hz),"701E44=S- FORNO INFRAVERMELHO COM SENSOR (1x220PE/50-60Hz)  77.355,58",1.00,Tabela de Preço Ottobock 2026 1º Sem.pdf,12,ottobock-701e44-s-forno-infravermelho-com-sensor-1x220pe-50-60hz,,,1.00,pdf-only,,,
Ottobock,78.366,701E91 1 ESTUFA BINDER C/VISOR (MEDIA 2,"701E91 1 ESTUFA BINDER C/VISOR (MEDIA 2 R$ ,70",,Tabela de Preço Ottobock 2026 1º Sem.pdf,12,ottobock-701e91-1-estufa-binder-c-visor-media-2,,,,none,,,
Ottobock,22.941,704B8 MORSA PARA MONTAGEM,"704B8 MORSA PARA MONTAGEM R$ ,79",,Tabela de Preço Ottobock 2026 1º Sem.pdf,12,ottobock-704b8-morsa-para-montagem,,,,none,,,
Ottobock,11.311,704Y700 ELEVADOR AUX. COLULA DE PISO,"704Y700 ELEVADOR AUX. COLULA DE PISO R$ ,32",,Tabela de Preço Ottobock 2026 1º Sem.pdf,12,ottobock-704y700-elevador-aux-colula-de-piso,,,,none,,,
Ottobock,4X1,V1.10 SOFTWARE GENIUM,V1.10 SOFTWARE GENIUM,992.25,Tabela de Preço Ottobock 2026 1º Sem.pdf,13,ottobock-v1-10-software-genium,,,992.25,pdf-only,,,
Ottobock,11.050,752T1 FUNDA PVA PANT. MEDIANA,"752T1 FUNDA PVA PANT. MEDIANA R$ ,58",,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-752t1-funda-pva-pant-mediana,,,,none,,,
Ottobock,62.160,755E73 =1-1 MÁQUINA SUCÇÃO À VACUO S/ TANQ,"755E73 =1-1 MÁQUINA SUCÇÃO À VACUO S/ TANQ R$ ,30",,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-755e73-1-1-maquina-succao-a-vacuo-s-tanq,,,,none,,,
Ottobock,15.815,755E80 =2-US MÁQUINA DE SUCÇÃO MÓVEL,"755E80 =2-US MÁQUINA DE SUCÇÃO MÓVEL  ,20",1.00,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-755e80-2-us-maquina-de-succao-movel,,,1.00,pdf-only,,,
Ottobock,22.052,755T50 KIT DE FERRAMENTA P/ ENCAIXES,"755T50 KIT DE FERRAMENTA P/ ENCAIXES R$ ,65",,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-755t50-kit-de-ferramenta-p-encaixes,,,,none,,,
Ottobock,56.175,755T6 KIT DE INSTALACAO DE VACUO,"755T6 KIT DE INSTALACAO DE VACUO R$ ,00",,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-755t6-kit-de-instalacao-de-vacuo,,,,none,,,
Ottobock,12.385,755X123 TUBO DE SUCÇÃO DUAS VIAS CURTO,"755X123 TUBO DE SUCÇÃO DUAS VIAS CURTO R$ ,04",,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-755x123-tubo-de-succao-duas-vias-curto,,,,none,,,
Ottobock,16.208,760A40 JOGO DE SUCÇÃO,"760A40 JOGO DE SUCÇÃO R$ ,66",,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-760a40-jogo-de-succao,,,,none,,,
Ottobock,12.552,KMS=TR/10A11/TR KIT FUNCIONAL EXOESQUELETICO TROCA RÁPIDA COM GANCHO,"KMS=TR/10A11/TR KIT FUNCIONAL EXOESQUELETICO TROCA RÁPIDA COM GANCHO R$ ,54",,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-kms-tr-10a11-tr-kit-funcional-exoesqueletico-troca-rapida-com-gancho,,,,none,,,
Ottobock,4R23-ACO,KAC=1D10/4R23 ATE 150 KG KIT TRANSTIBIAL C/1D10/,KAC=1D10/4R23 ATE 150 KG KIT TRANSTIBIAL C/1D10/,2179.32,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-kac-1d10-4r23-ate-150-kg-kit-transtibial-c-1d10,,,2179.32,pdf-only,,,
Ottobock,4R42-ACO,KAC=1D10/4R42 ATE 150 KG KIT TRANSTIBIAL C/1D10/,KAC=1D10/4R42 ATE 150 KG KIT TRANSTIBIAL C/1D10/,1731.81,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-kac-1d10-4r42-ate-150-kg-kit-transtibial-c-1d10,,,1731.81,pdf-only,,,
Ottobock,4R63-ACO,KAC=1D10/4R63 ATE 150 KG KIT TRANSTIBIAL C/1D10/,KAC=1D10/4R63 ATE 150 KG KIT TRANSTIBIAL C/1D10/,1712.40,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-kac-1d10-4r63-ate-150-kg-kit-transtibial-c-1d10,,,1712.40,pdf-only,,,
Ottobock,4R68-ALU,KAL=1D10/4R68 ATE 100 KG KIT TRANSTIBIAL C/1D10/,KAL=1D10/4R68 ATE 100 KG KIT TRANSTIBIAL C/1D10/,2030.14,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-kal-1d10-4r68-ate-100-kg-kit-transtibial-c-1d10,,,2030.14,pdf-only,,,
Ottobock,4R74-ALU,KAL=1D10/4R74 ATE 100 KG KIT TRANTIBIAL C/1D10/,KAL=1D10/4R74 ATE 100 KG KIT TRANTIBIAL C/1D10/,2524.95,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-kal-1d10-4r74-ate-100-kg-kit-trantibial-c-1d10,,,2524.95,pdf-only,,,
Ottobock,4R100-TIT,KTT=1D10/4R100 ATE 125 KG KIT TRANSTIBIAL C/1D10/,KTT=1D10/4R100 ATE 125 KG KIT TRANSTIBIAL C/1D10/,3219.86,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-ktt-1d10-4r100-ate-125-kg-kit-transtibial-c-1d10,,,3219.86,pdf-only,,,
Ottobock,1H38-ALU,KAL=3R40/1H38 ATE 100 KG KIT TRANSFEMURAL C/3R40/,KAL=3R40/1H38 ATE 100 KG KIT TRANSFEMURAL C/3R40/,3949.93,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-kal-3r40-1h38-ate-100-kg-kit-transfemural-c-3r40,,,3949.93,pdf-only,,,
Ottobock,4R41-TIT,KTT=3R49/4R41/S ATE 125 KG KIT TRANSFEMURAL C/3R49/1S49//S,KTT=3R49/4R41/S ATE 125 KG KIT TRANSFEMURAL C/3R49/1S49//S,6350.40,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-ktt-3r49-4r41-s-ate-125-kg-kit-transfemural-c-3r49-1s49-s,,,6350.40,pdf-only,,,
Ottobock,4R51-TIT,KTT=3R49/4R51/S ATE 125 KG KIT TRANSFEMURAL C/3R49/1S49//S,KTT=3R49/4R51/S ATE 125 KG KIT TRANSFEMURAL C/3R49/1S49//S,6782.58,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-ktt-3r49-4r51-s-ate-125-kg-kit-transfemural-c-3r49-1s49-s,,,6782.58,pdf-only,,,
Ottobock,4R55-TIT,KTT=3R49/4R55/H ATE 125 KG KIT TRANSFEMURAL C/3R49/1H38/,KTT=3R49/4R55/H ATE 125 KG KIT TRANSFEMURAL C/3R49/1H38/,8492.89,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-ktt-3r49-4r55-h-ate-125-kg-kit-transfemural-c-3r49-1h38,,,8492.89,pdf-only,,,
Ottobock,DESART.JOELHO,KDJ=3R21/1H38 ATE 150 KG KIT 3R21/1H38,KDJ=3R21/1H38 ATE 150 KG KIT  3R21/1H38,4415.63,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-kdj-3r21-1h38-ate-150-kg-kit-3r21-1h38,,,4415.63,pdf-only,,,
Ottobock,DESART.QUADRIL,KDQ=3R15/1H38 ATE 150 KG KIT 3R15/1H38,KDQ=3R15/1H38 ATE 150 KG KIT  3R15/1H38,6717.43,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-kdq-3r15-1h38-ate-150-kg-kit-3r15-1h38,,,6717.43,pdf-only,,,
Ottobock,PRO-SEAL,"SFMITF=20C ENC. TRANSFEMORAL EM CLEAR PARA SISTEMA KISS, , SHUTTLE LOCK","SFMITF=20C ENC. TRANSFEMORAL EM CLEAR PARA SISTEMA KISS, , SHUTTLE LOCK",973.96,Tabela de Preço Ottobock 2026 1º Sem.pdf,14,ottobock-sfmitf-20c-enc-transfemoral-em-clear-para-sistema-kiss-shuttle-lock,,,973.96,pdf-only,,,
Ottobock,SUPRA.FLEXIBLE,SFOP=SFX CAPA COSMÉTICA DE JOELHO PROTETICO - T,SFOP=SFX CAPA COSMÉTICA DE JOELHO PROTETICO - T,2141.60,Tabela de Preço Ottobock 2026 1º Sem.pdf,15,ottobock-sfop-sfx-capa-cosmetica-de-joelho-protetico-t,10870.19,575.00,575.00,avg2-suspect,,https://www.lojadoamputado.com.br/pes/pe-1c50-taleo-ottobock,https://www.lojaortopedica.com.br/produto/easy-fit-oc1560-ottobock
Ottobock,11.481,SFOTKF=17K01 LAMINAÇÃO C-BRACE,"SFOTKF=17K01 LAMINAÇÃO C-BRACE R$ ,48",,Tabela de Preço Ottobock 2026 1º Sem.pdf,15,ottobock-sfotkf-17k01-laminacao-c-brace,,,,none,,,
Ottobock,14.568,SFOTOP=LP ORTOPROTESE LAM. C/ POLIFORME,"SFOTOP=LP ORTOPROTESE LAM. C/ POLIFORME R$ ,99",,Tabela de Preço Ottobock 2026 1º Sem.pdf,15,ottobock-sfotop-lp-ortoprotese-lam-c-poliforme,,,,none,,,
Polior,FD-10I,TAM:14/21 TORNOZELO MADEIRA P/PÉ SACH/ANATÔMICO/DINÂMICO C/FURAÇÃO CENTRAL SEM BUCHA,TAM:14/21 TORNOZELO MADEIRA P/PÉ SACH/ANATÔMICO/DINÂMICO C/FURAÇÃO CENTRAL SEM BUCHA,49.51,Tabela de Preço Polior 2026.pdf,3,polior-tam-14-21-tornozelo-madeira-p-pe-sach-anatomico-dinamico-c-furacao-central-sem-bucha,,,49.51,pdf-only,,,
Polior,MO-02AI,BASE DE MADEIRA PARA ENCAIXE COM PARAFUSOS,BASE DE MADEIRA PARA ENCAIXE COM PARAFUSOS,1453.07,Tabela de Preço Polior 2026.pdf,3,polior-base-de-madeira-para-encaixe-com-parafusos,,,1453.07,pdf-only,,,
Polior,MO-03I,ADAPTADOR MODULAR COM PARAFUSOS E AJUSTE FIXO ALUMÍNIO,"ADAPTADOR MODULAR COM PARAFUSOS E AJUSTE FIXO ALUMÍNIO  70,74",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-com-parafusos-e-ajuste-fixo-aluminio,,,1.00,pdf-only,,,
Polior,MO-05AI,ADAPTADOR MODULAR TUBULAR RETO COM BRAÇADEIRA - ALUMÍNIO,"ADAPTADOR MODULAR TUBULAR RETO COM BRAÇADEIRA - ALUMÍNIO  49,15",2.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-tubular-reto-com-bracadeira-aluminio,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-06AI,Adaptador Modular Tubular Reto com Abraçadeira MO-06Ai Polior,"ADAPTADOR MODULAR TUBULAR RETO EM ALUMÍNIO RETO COM TUBO LONGO EM ALUMÍNIO  62,25",2.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-tubular-reto-com-abracadeira-mo-06ai-polior,481.79,,481.79,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/302338770/adaptador-modular-tubular-reto-com-abra-adeira-mo-06ai-polior-v58o36g0ml.jpg,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-tubular-reto-com-abracadeira-mo-06ai-polior,
Polior,MO-08AI,Adaptador Modular Tubular Reto - Linha Infantil - MO-08Ai Polior,"ADAPTADOR PARA PÉS SACH OU ANATÔMICO / DINÂMICO (14 A 17) - ALUMÍNIO  12,49",5.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-tubular-reto-linha-infantil-mo-08ai-polior,869.61,390.00,629.81,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/302337681/adaptador-modular-tubular-reto---linha-infantil---mo-08ai-polior-kbkferkz4o.png,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-tubular-reto-linha-infantil-mo-08ai-polior,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-10A,I6MMPARAFUSO: 6 MM ADAPTADOR PARA PÉS SACH OU ANATÔMICO / DINÂMICO (18 A 21) - ALUMÍNIO,"I6MMPARAFUSO: 6 MM ADAPTADOR PARA PÉS SACH OU ANATÔMICO / DINÂMICO (18 A 21) - ALUMÍNIO  64,24",3.00,Tabela de Preço Polior 2026.pdf,3,polior-i6mmparafuso-6-mm-adaptador-para-pes-sach-ou-anatomico-dinamico-18-a-21-aluminio,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-17I,REVESTIMENTO COSMÉTICO - LONGO - COR PELE,"REVESTIMENTO COSMÉTICO - LONGO - COR PELE  17,54",1.00,Tabela de Preço Polior 2026.pdf,3,polior-revestimento-cosmetico-longo-cor-pele,869.61,,869.61,single,,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-tubular-reto-linha-infantil-mo-08ai-polior,
Polior,MO-19I,TUBO LONGO EM ALUMÍNIO COM ADAPTADOR COM 10º DE INCLINAÇÃO - ALUMÍNIO,TUBO LONGO EM ALUMÍNIO COM ADAPTADOR COM 10º DE INCLINAÇÃO - ALUMÍNIO,14.74,Tabela de Preço Polior 2026.pdf,3,polior-tubo-longo-em-aluminio-com-adaptador-com-10o-de-inclinacao-aluminio,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-23AI,ARTICULAÇÃO MODULAR DE JOELHO POLICÊNTRICA,"ARTICULAÇÃO MODULAR DE JOELHO POLICÊNTRICA  78,18",2.00,Tabela de Preço Polior 2026.pdf,3,polior-articulacao-modular-de-joelho-policentrica,,,2.00,pdf-only,,,
Polior,MO-34AI,V2 ADAPTADOR DE ENCAIXE PARA JOELHO POLICÊNTRICO MO-34 AI,V2 ADAPTADOR DE ENCAIXE PARA JOELHO POLICÊNTRICO MO-34 AI,2766.35,Tabela de Preço Polior 2026.pdf,3,polior-v2-adaptador-de-encaixe-para-joelho-policentrico-mo-34-ai,,,2766.35,pdf-only,,,
Polior,MO-35I,ARTICULAÇÃO MODULAR DE JOELHO MONOCÊNTRICO LIVRE COM IMPULSOR INTERNO - ALUMÍNIO,"ARTICULAÇÃO MODULAR DE JOELHO MONOCÊNTRICO LIVRE COM IMPULSOR INTERNO - ALUMÍNIO  85,08",1.00,Tabela de Preço Polior 2026.pdf,3,polior-articulacao-modular-de-joelho-monocentrico-livre-com-impulsor-interno-aluminio,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-37AI,ARTICULAÇÃO MODULAR DE JOELHO MONOCÊNTRICO AUTOBLOQUEANTE COM IMPULSOR - AÇO,ARTICULAÇÃO MODULAR DE JOELHO MONOCÊNTRICO AUTOBLOQUEANTE COM IMPULSOR - AÇO,2088.29,Tabela de Preço Polior 2026.pdf,3,polior-articulacao-modular-de-joelho-monocentrico-autobloqueante-com-impulsor-aco,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-01,Joelho Monocêntrico Autobloqueante com Impulsor MO-01 Polior,"ARTICULAÇÃO MODULAR DE JOELHO MONOCÊNTRICO AUTOBLOQUEANTE COM IMPULSOR - AÇO  01,77",6.00,Tabela de Preço Polior 2026.pdf,3,polior-joelho-monocentrico-autobloqueante-com-impulsor-mo-01-polior,1044.39,390.00,717.20,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/302339137/joelho-monoc-ntrico-autobloqueante-com-impulsor-pwbe7h1d4y.jpeg,https://www.lojadoamputado.com.br/joelho/joelho-monocentrico-autobloqueante-com-impulsor-mo-01-polior,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-02,ARTICULAÇÃO MODULAR DE QUADRIL LIVRE COM IMPULSOR - AÇO,ARTICULAÇÃO MODULAR DE QUADRIL LIVRE COM IMPULSOR - AÇO,1979.67,Tabela de Preço Polior 2026.pdf,3,polior-articulacao-modular-de-quadril-livre-com-impulsor-aco,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-13,IMPULSOR PARA ARTICULAÇÃO DE JOELHO AUTOBLOQUEANTE (MO-01),IMPULSOR PARA ARTICULAÇÃO DE JOELHO AUTOBLOQUEANTE (MO-01),96.82,Tabela de Preço Polior 2026.pdf,3,polior-impulsor-para-articulacao-de-joelho-autobloqueante-mo-01,,,96.82,pdf-only,,,
Polior,MO-31A,V3 ARTICULAÇÃO MODULAR DE JOELHO MONOCÊNTRICO COM BLOQUEIO EM EXTENSÃO,"V3 ARTICULAÇÃO MODULAR DE JOELHO MONOCÊNTRICO COM BLOQUEIO EM EXTENSÃO  21,02",9.00,Tabela de Preço Polior 2026.pdf,3,polior-v3-articulacao-modular-de-joelho-monocentrico-com-bloqueio-em-extensao,,,9.00,pdf-only,,,
Polior,MO-34A,V2 ARTICULAÇÃO MODULAR DE JOELHO POLICÊNTRICO PNEUMÁTICO - ALUMÍNIO,V2 ARTICULAÇÃO MODULAR DE JOELHO POLICÊNTRICO PNEUMÁTICO - ALUMÍNIO,2804.79,Tabela de Preço Polior 2026.pdf,3,polior-v2-articulacao-modular-de-joelho-policentrico-pneumatico-aluminio,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-03,BASE DE MADEIRA PARA ENCAIXE COM PARAFUSOS,"BASE DE MADEIRA PARA ENCAIXE COM PARAFUSOS  05,08",1.00,Tabela de Preço Polior 2026.pdf,3,polior-base-de-madeira-para-encaixe-com-parafusos,,,1.00,pdf-only,,,
Polior,MO-04,ADAPTADOR MODULAR COM NÚCLEO PIRAMIDAL E AJUSTE FIXO - AÇO,ADAPTADOR MODULAR COM NÚCLEO PIRAMIDAL E AJUSTE FIXO - AÇO,34.38,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-com-nucleo-piramidal-e-ajuste-fixo-aco,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-05A,ADAPTADOR MODULAR COM PARAFUSOS E AJUSTE FIXO - ALUMÍNIO,"ADAPTADOR MODULAR COM PARAFUSOS E AJUSTE FIXO - ALUMÍNIO  31,32",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-com-parafusos-e-ajuste-fixo-aluminio,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-05R,ADAPTADOR MODULAR COM PARAFUSOS E AJUSTE ROTATIVO - AÇO,"ADAPTADOR MODULAR COM PARAFUSOS E AJUSTE ROTATIVO - AÇO  42,05",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-com-parafusos-e-ajuste-rotativo-aco,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-06,Adaptador Modular Tubular Reto com Abraçadeira MO-06Ai Polior,"ADAPTADOR MODULAR TUBULAR RETO COM BRAÇADEIRA - AÇO  68,69",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-tubular-reto-com-abracadeira-mo-06ai-polior,481.79,390.00,435.89,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/302338770/adaptador-modular-tubular-reto-com-abra-adeira-mo-06ai-polior-v58o36g0ml.jpg,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-tubular-reto-com-abracadeira-mo-06ai-polior,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-06A,Adaptador Modular Tubular Reto com Abraçadeira MO-06Ai Polior,"ADAPTADOR MODULAR TUBULAR RETO COM BRAÇADEIRA - ALUMÍNIO  80,11",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-tubular-reto-com-abracadeira-mo-06ai-polior,481.79,390.00,435.89,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/302338770/adaptador-modular-tubular-reto-com-abra-adeira-mo-06ai-polior-v58o36g0ml.jpg,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-tubular-reto-com-abracadeira-mo-06ai-polior,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-07,ADAPTADOR MODULAR TUBULAR RETO EM AÇO COM TUBO CURTO EM ALUMÍNIO,"ADAPTADOR MODULAR TUBULAR RETO EM AÇO COM TUBO CURTO EM ALUMÍNIO  40,30",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-tubular-reto-em-aco-com-tubo-curto-em-aluminio,,,1.00,pdf-only,,,
Polior,MO-07A,ADAPTADOR MODULAR TUBULAR RETO EM ALUMÍNIO COM TUBO CURTO EM ALUMÍNIO,"ADAPTADOR MODULAR TUBULAR RETO EM ALUMÍNIO COM TUBO CURTO EM ALUMÍNIO  27,51",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-tubular-reto-em-aluminio-com-tubo-curto-em-aluminio,,,1.00,pdf-only,,,
Polior,MO-08,Adaptador Modular Tubular Reto - Linha Infantil - MO-08Ai Polior,"ADAPTADOR MODULAR TUBULAR RETO EM AÇO COM TUBO LONGO EM ALUMÍNIO  72,13",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-tubular-reto-linha-infantil-mo-08ai-polior,869.61,,869.61,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/302337681/adaptador-modular-tubular-reto---linha-infantil---mo-08ai-polior-kbkferkz4o.png,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-tubular-reto-linha-infantil-mo-08ai-polior,
Polior,MO-08A,Adaptador Modular Tubular Reto - Linha Infantil - MO-08Ai Polior,ADAPTADOR MODULAR TUBULAR RETO EM ALUMÍNIO COM TUBO LONGO EM ALUMÍNIO,159.89,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-tubular-reto-linha-infantil-mo-08ai-polior,869.61,,869.61,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/302337681/adaptador-modular-tubular-reto---linha-infantil---mo-08ai-polior-kbkferkz4o.png,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-tubular-reto-linha-infantil-mo-08ai-polior,
Polior,MO-09AG,ADAPTADOR PARA PÉ ARTICULADO (26 A 29) TAMANHO GRANDE - ALUMÍNIO,"ADAPTADOR PARA PÉ ARTICULADO (26 A 29) TAMANHO GRANDE - ALUMÍNIO  72,43",6.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-para-pe-articulado-26-a-29-tamanho-grande-aluminio,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-09AP,ADAPTADOR PARA PÉ ARTICULADO (22 A 25) TAMANHO PEQUENO - ALUMÍNIO,"ADAPTADOR PARA PÉ ARTICULADO (22 A 25) TAMANHO PEQUENO - ALUMÍNIO  00,00",6.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-para-pe-articulado-22-a-25-tamanho-pequeno-aluminio,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-09G,ADAPTADOR PARA PÉ ARTICULADO (26 A 29) TAMANHO GRANDE - AÇO,"ADAPTADOR PARA PÉ ARTICULADO (26 A 29) TAMANHO GRANDE - AÇO  80,27",2.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-para-pe-articulado-26-a-29-tamanho-grande-aco,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-09P,ADAPTADOR PARA PÉ ARTICULADO - (22 A25) TAMANHO PEQUENO - AÇO,"ADAPTADOR PARA PÉ ARTICULADO - (22 A25) TAMANHO PEQUENO - AÇO  82,55",2.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-para-pe-articulado-22-a25-tamanho-pequeno-aco,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-10,C/ parafuso: 10 MM ADAPTADOR PARA PÉS SACH OU ANATÔMICO / DINÂMICO (22 A 29) - AÇO,c/ parafuso: 10 MM ADAPTADOR PARA PÉS SACH OU ANATÔMICO / DINÂMICO (22 A 29) - AÇO,70.16,Tabela de Preço Polior 2026.pdf,3,polior-c-parafuso-10-mm-adaptador-para-pes-sach-ou-anatomico-dinamico-22-a-29-aco,,390.00,390.00,single,,,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-14,Adaptador Modular para Encaixe com Pirâmide e Ajuste Rotativo MO-14 Polior,"ADAPTADOR MODULAR PARA ENCAIXE COM NÚCLEO PIRAMIDAL E AJUSTE ROTATIVO - AÇO  99,57",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-para-encaixe-com-piramide-e-ajuste-rotativo-mo-14-polior,376.12,390.00,383.06,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/307761786/adaptador-modular-para-encaixe-com-piramide-e-ajuste-rotativo--1--tudeut8vwc.png,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-para-encaixe-com-piramide-e-ajuste-rotativo-mo-14-polior,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-15,Adaptador Modular para Encaixe com Parafusos e Ajuste Rotativo MO-15 Polior,"ADAPTADOR MODULAR PARA ENCAIXE COM PARAFUSOS E AJUSTE ROTATIVO - AÇO  78,09",1.00,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-para-encaixe-com-parafusos-e-ajuste-rotativo-mo-15-polior,343.76,390.00,366.88,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/307773842/adaptador-modular-para-encaixe-com-parafusos-e-ajuste-rotativo--1--ishnjae8tw.png,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-para-encaixe-com-parafusos-e-ajuste-rotativo-mo-15-polior,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
Polior,MO-20,Adaptador Modular para Encaixe Transtibial com Pirâmide MO-20 Polior,ADAPTADOR MODULAR PARA ENCAIXE TRANSTIBIAL COM PIRÂMIDE DE AJUSTE - AÇO,98.08,Tabela de Preço Polior 2026.pdf,3,polior-adaptador-modular-para-encaixe-transtibial-com-piramide-mo-20-polior,227.34,390.00,308.67,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/307787811/adaptador-modular-para-encaixe-transtibial-com-pir-mide-d7wozfarvi.jpeg,https://www.lojadoamputado.com.br/acessorios-para-protese/adaptador-modular-para-encaixe-transtibial-com-piramide-mo-20-polior,https://www.lojaortopedica.com.br/produto/joelheira-de-copolimero-polior
