Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
polior-cotovelo-exoesqueletico-com-trava-passiva,COTOVELO EXOESQUELÉTICO COM TRAVA PASSIVA,<p>COTOVELO EXOESQUELÉTICO COM TRAVA PASSIVA — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,MOS-216,shopify,0,deny,manual,2252.55,TRUE,TRUE,,COTOVELO EXOESQUELÉTICO COM TRAVA PASSIVA,active
polior-lado-direito-esquerdo-mao-de-sistema-em-poliuretano-acionada-por-um-tiro-c-rosca-de,Lado: Direito/Esquerdo MÃO DE SISTEMA EM POLIURETANO ACIONADA POR UM TIRO C/ROSCA DE FIXAÇÃO INTERNA,<p>Lado: Direito/Esquerdo MÃO DE SISTEMA EM POLIURETANO ACIONADA POR UM TIRO C/ROSCA DE FIXAÇÃO INTERNA — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,MOS-227,shopify,0,deny,manual,1063.74,TRUE,TRUE,,Lado: Direito/Esquerdo MÃO DE SISTEMA EM POLIURETANO ACIONADA POR UM TIRO C/ROSCA DE FIXAÇÃO INTERNA,active
polior-mao-cosmetica-revestida-de-silicone-com-rosca-externa-de-fixacao,MÃO COSMÉTICA REVESTIDA DE SILICONE COM ROSCA EXTERNA DE FIXAÇÃO,<p>MÃO COSMÉTICA REVESTIDA DE SILICONE COM ROSCA EXTERNA DE FIXAÇÃO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,MOS-238,shopify,0,deny,manual,1743.16,TRUE,TRUE,,MÃO COSMÉTICA REVESTIDA DE SILICONE COM ROSCA EXTERNA DE FIXAÇÃO,active
polior-revestimento-cosmetico-em-2-partes-em-espuma-de-pu-p-desart-de-ombro-tir-tracao-tri,REVESTIMENTO COSMÉTICO (EM 2 PARTES) EM ESPUMA DE Pu P/ DESART. DE OMBRO TIR.TRAÇÃO TRIPLA,<p>REVESTIMENTO COSMÉTICO (EM 2 PARTES) EM ESPUMA DE Pu P/ DESART. DE OMBRO TIR.TRAÇÃO TRIPLA — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,RC-101,shopify,0,deny,manual,2.00,TRUE,TRUE,,REVESTIMENTO COSMÉTICO (EM 2 PARTES) EM ESPUMA DE Pu P/ DESART. DE OMBRO TIR.TRAÇÃO TRIPLA,active
polior-tirante-de-tracao-simples,TIRANTE DE TRAÇÃO SIMPLES,<p>TIRANTE DE TRAÇÃO SIMPLES — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,TTB-01,shopify,0,deny,manual,7.00,TRUE,TRUE,,TIRANTE DE TRAÇÃO SIMPLES,active
polior-tamanho-grande-articulacao-de-joelho-com-trava-anel-duraluminio,Tamanho: grande ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,<p>Tamanho: grande ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-02AG,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho: grande ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,active
polior-tamanho-medio-articulacao-de-joelho-com-trava-anel-duraluminio,Tamanho: médio ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,<p>Tamanho: médio ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-02AM,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho: médio ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,active
polior-tamanho-pequeno-articulacao-de-joelho-com-trava-anel-duraluminio,Tamanho pequeno ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,<p>Tamanho pequeno ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-02AP,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho pequeno ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,active
polior-tamanho-grande-articulacao-de-tornozelo-duraluminio,Tamanho: grande ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,<p>Tamanho: grande ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-03AG,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho: grande ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,active
polior-tamanho-medio-articulacao-de-tornozelo-duraluminio,Tamanho: médio ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,<p>Tamanho: médio ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-03AM,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho: médio ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,active
polior-tamanho-pequeno-articulacao-de-tornozelo-duraluminio,Tamanho pequeno ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,<p>Tamanho pequeno ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-03AP,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho pequeno ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,active
polior-tamanho-unico-aparelho-dennis-brawn-com-ajuste-tridimensional-aluminio,Tamanho: único APARELHO DENNIS BRAWN COM AJUSTE TRIDIMENSIONAL - ALUMÍNIO,<p>Tamanho: único APARELHO DENNIS BRAWN COM AJUSTE TRIDIMENSIONAL - ALUMÍNIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-08A,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho: único APARELHO DENNIS BRAWN COM AJUSTE TRIDIMENSIONAL - ALUMÍNIO,active
polior-tamanho-pequeno-par-articulacao-de-tornozelo-para-calha-afo-aco-inoxidavel,Tamanho: pequeno - Par ARTICULAÇÃO DE TORNOZELO PARA CALHA (AFO) - AÇO INOXIDÁVEL,<p>Tamanho: pequeno - Par ARTICULAÇÃO DE TORNOZELO PARA CALHA (AFO) - AÇO INOXIDÁVEL — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-10P,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho: pequeno - Par ARTICULAÇÃO DE TORNOZELO PARA CALHA (AFO) - AÇO INOXIDÁVEL,active
polior-tamanho-grande-par-articulacao-de-tornozelo-para-calha-afo-aco-inoxidavel,Tamanho: grande - Par ARTICULAÇÃO DE TORNOZELO PARA CALHA (AFO) - AÇO INOXIDÁVEL,<p>Tamanho: grande - Par ARTICULAÇÃO DE TORNOZELO PARA CALHA (AFO) - AÇO INOXIDÁVEL — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-10G,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho: grande - Par ARTICULAÇÃO DE TORNOZELO PARA CALHA (AFO) - AÇO INOXIDÁVEL,active
polior-tamanho-unico-aparelho-dennis-brawn-com-regulagem-e-escala-em-graus-aluminio,Tamanho: único APARELHO DENNIS BRAWN COM REGULAGEM E ESCALA EM GRAUS - ALUMÍNIO,<p>Tamanho: único APARELHO DENNIS BRAWN COM REGULAGEM E ESCALA EM GRAUS - ALUMÍNIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,OR-12A,shopify,0,deny,manual,390.00,TRUE,TRUE,,Tamanho: único APARELHO DENNIS BRAWN COM REGULAGEM E ESCALA EM GRAUS - ALUMÍNIO,active
polior-cg-tamanho-grande-colar-cervical-para-colet-milwalkee,=CG Tamanho: grande COLAR CERVICAL PARA COLET MILWALKEE,<p>=CG Tamanho: grande COLAR CERVICAL PARA COLET MILWALKEE — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,III-19,shopify,0,deny,manual,3.00,TRUE,TRUE,,=CG Tamanho: grande COLAR CERVICAL PARA COLET MILWALKEE,active
polior-caixa-com-50-unidades-cone-de-pvc-para-laminacao,Caixa com 50 unidades CONE DE PVC PARA LAMINAÇÃO,<p>Caixa com 50 unidades CONE DE PVC PARA LAMINAÇÃO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,CPL-01KBM,shopify,0,deny,manual,343.76,TRUE,TRUE,,Caixa com 50 unidades CONE DE PVC PARA LAMINAÇÃO,active
polior-600-gr-endurecedor-para-resinas-para-laminacao-de-proteses,600 GR ENDURECEDOR PARA RESINAS PARA LAMINAÇÃO DE PRÓTESES,<p>600 GR ENDURECEDOR PARA RESINAS PARA LAMINAÇÃO DE PRÓTESES — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,END-01,shopify,0,deny,manual,1.00,TRUE,TRUE,,600 GR ENDURECEDOR PARA RESINAS PARA LAMINAÇÃO DE PRÓTESES,active
polior-isocianato-para-producao-de-espuma-rigida-de-poliuretano,ISOCIANATO PARA PRODUÇÃO DE ESPUMA RÍGIDA DE POLIURETANO,<p>ISOCIANATO PARA PRODUÇÃO DE ESPUMA RÍGIDA DE POLIURETANO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,EP-ISO,shopify,0,deny,manual,1.00,TRUE,TRUE,,ISOCIANATO PARA PRODUÇÃO DE ESPUMA RÍGIDA DE POLIURETANO,active
polior-poliol-para-producao-de-espuma-rigida-de-poliuretano-de-alta-densidade,POLIOL PARA PRODUÇÃO DE ESPUMA RÍGIDA DE POLIURETANO DE ALTA DENSIDADE,<p>POLIOL PARA PRODUÇÃO DE ESPUMA RÍGIDA DE POLIURETANO DE ALTA DENSIDADE — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,EP-PA,shopify,0,deny,manual,1.00,TRUE,TRUE,,POLIOL PARA PRODUÇÃO DE ESPUMA RÍGIDA DE POLIURETANO DE ALTA DENSIDADE,active
polior-poliol-para-producao-de-espuma-rigida-de-poliuretano-de-baixa-densidade,POLIOL PARA PRODUÇÃO DE ESPUMA RÍGIDA DE POLIURETANO DE BAIXA DENSIDADE,<p>POLIOL PARA PRODUÇÃO DE ESPUMA RÍGIDA DE POLIURETANO DE BAIXA DENSIDADE — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,EP-PB,shopify,0,deny,manual,1.00,TRUE,TRUE,,POLIOL PARA PRODUÇÃO DE ESPUMA RÍGIDA DE POLIURETANO DE BAIXA DENSIDADE,active
polior-tamanho-medio-grande-cone-poliforme-para-socket,Tamanho: Médio/Grande CONE POLIFORME PARA SOCKET,<p>Tamanho: Médio/Grande CONE POLIFORME PARA SOCKET — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,EVA-IN,shopify,0,deny,manual,81.38,TRUE,TRUE,,Tamanho: Médio/Grande CONE POLIFORME PARA SOCKET,active
polior-m2-filme-pva-para-laminacao,M² FILME PVA PARA LAMINAÇÃO,<p>M² FILME PVA PARA LAMINAÇÃO — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,PVA-01,shopify,0,deny,manual,15.86,TRUE,TRUE,,M² FILME PVA PARA LAMINAÇÃO,active
polior-embalagem-3-kg-resina-flexivel-para-laminacao-de-protese,Embalagem 3 KG RESINA FLEXÍVEL PARA LAMINAÇÃO DE PRÓTESE,<p>Embalagem 3 KG RESINA FLEXÍVEL PARA LAMINAÇÃO DE PRÓTESE — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,RF-02,shopify,0,deny,manual,4.00,TRUE,TRUE,,Embalagem 3 KG RESINA FLEXÍVEL PARA LAMINAÇÃO DE PRÓTESE,active
polior-embalagem-3-kg-resina-rigida-para-laminacao-de-protese,Embalagem 3 KG RESINA RÍGIDA PARA LAMINAÇÃO DE PRÓTESE,<p>Embalagem 3 KG RESINA RÍGIDA PARA LAMINAÇÃO DE PRÓTESE — distribuído pela minha prótese com nota fiscal e garantia de origem da Polior.</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,,Polior,TRUE,Título,Único,RR-01,shopify,0,deny,manual,4.00,TRUE,TRUE,,Embalagem 3 KG RESINA RÍGIDA PARA LAMINAÇÃO DE PRÓTESE,active
ossur-joelho-hidraulico-policentrico-total-knee-preto-2100-ossur,Joelho Hidráulico Policêntrico Total Knee Preto 2100 Ossur,<p>Joelho Hidráulico Policêntrico Total Knee Preto 2100 Ossur — distribuído pela minha prótese com nota fiscal e garantia de origem da Össur.</p>,Össur,Health & Beauty > Health Care > Mobility & Accessibility,,Össur,TRUE,Título,Único,TOTAL,shopify,0,deny,manual,33326.47,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/268500429/joelho-hidraulico-policentrico-total-knee-preto-2100-ossur-b9i0u98c9b.jpeg,Joelho Hidráulico Policêntrico Total Knee Preto 2100 Ossur,active
ossur-joelho-aspire-m2-ossur,Joelho Aspire M2 Ossur,<p>Joelho Aspire M2 Ossur — distribuído pela minha prótese com nota fiscal e garantia de origem da Össur.</p>,Össur,Health & Beauty > Health Care > Mobility & Accessibility,,Össur,TRUE,Título,Único,ASPIRE,shopify,0,deny,manual,4738.17,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/206402880/joelho-aspire-m2-ossur-sznuzg.jpg,Joelho Aspire M2 Ossur,active
ossur-adaptador-para-pe-sach-aluminio-aco-titanio-novva,"Adaptador para Pé Sach (Alumínio, Aço, Titânio) Novva","<p>Adaptador para Pé Sach (Alumínio, Aço, Titânio) Novva — distribuído pela minha prótese com nota fiscal e garantia de origem da Össur.</p>",Össur,Health & Beauty > Health Care > Mobility & Accessibility,,Össur,TRUE,Título,Único,ADAPTADOR,shopify,0,deny,manual,1303.37,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/305808950/adaptador-para-pe-sach-aluminio-aco-titanio-novva-6dzuk1byc6-g5qunr3sb5.png,"Adaptador para Pé Sach (Alumínio, Aço, Titânio) Novva",active
ossur-bomba-harmony-p4-ottobock,BOMBA HARMONY P4 - OTTOBOCK,<p>BOMBA HARMONY P4 - OTTOBOCK — distribuído pela minha prótese com nota fiscal e garantia de origem da Össur.</p>,Össur,Health & Beauty > Health Care > Mobility & Accessibility,,Össur,TRUE,Título,Único,BOMBA,shopify,0,deny,manual,15023.28,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/369095787/4r180-harmony-p4-15jhzbxd9a.jpg,BOMBA HARMONY P4 - OTTOBOCK,active
ottobock-capa-para-joelho-3r80-ottobock-4g453,Capa para Joelho 3R80 Ottobock 4G453,<p>Capa para Joelho 3R80 Ottobock 4G453 — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,3R80,shopify,0,deny,manual,21150.00,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/186761181/587b144fcb.jpg,Capa para Joelho 3R80 Ottobock 4G453,active
ottobock-adaptador-em-aco-para-pe-protetico-2r8-ottobock,Adaptador em Aço para Pé Protético 2R8 Ottobock,<p>Adaptador em Aço para Pé Protético 2R8 Ottobock — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R8,shopify,0,deny,manual,285.16,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/268550576/adaptador-em-aco-para-pe-protetico-2r8-ottobock-tse9b1h8hr.jpg,Adaptador em Aço para Pé Protético 2R8 Ottobock,active
ottobock-pe-articulado-1h38-ottobock-para-protese-transtibial-ou-transfemoral,Pé Articulado 1H38 Ottobock para Prótese Transtibial ou Transfemoral,<p>Pé Articulado 1H38 Ottobock para Prótese Transtibial ou Transfemoral — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1H38,shopify,0,deny,manual,753.99,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/198392073/pe-articulado-1h38-ottobock-47981d3120.jpg,Pé Articulado 1H38 Ottobock para Prótese Transtibial ou Transfemoral,active
ottobock-pe-sach-1s49-ottobock-para-protese-transtibial-ou-transfemural,Pé Sach 1S49 Ottobock para Prótese Transtibial ou Transfemural,<p>Pé Sach 1S49 Ottobock para Prótese Transtibial ou Transfemural — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1S49,shopify,0,deny,manual,830.39,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/197013268/pe-sach-ottobock-94376a83ad.jpg,Pé Sach 1S49 Ottobock para Prótese Transtibial ou Transfemural,active
ottobock-pe-sach-ottobock-para-protese-transtibial-ou-transfemoral-1s66,Pé Sach Ottobock para Prótese Transtibial ou Transfemoral 1S66,<p>Pé Sach Ottobock para Prótese Transtibial ou Transfemoral 1S66 — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1S66,shopify,0,deny,manual,1172.43,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/240324569/p--sach-1s66-ottobock-wtd3ia3x9t.jpg,Pé Sach Ottobock para Prótese Transtibial ou Transfemoral 1S66,active
ottobock-pe-sach-plus-ottobock-1s101-nylon-para-transtibial-e-transfemoral,Pé Sach Plus Ottobock 1S101 Nylon para Transtibial e Transfemoral,<p>Pé Sach Plus Ottobock 1S101 Nylon para Transtibial e Transfemoral — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1S101,shopify,0,deny,manual,648.05,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/207428512/pe-sach-plus-ottobock-1s101-emaygb.jpg,Pé Sach Plus Ottobock 1S101 Nylon para Transtibial e Transfemoral,active
ottobock-pe-dinamico-1d10-ottobock,Pé Dinâmico 1D10 Ottobock,<p>Pé Dinâmico 1D10 Ottobock — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1D10,shopify,0,deny,manual,1482.28,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/238421855/whatsapp-image-2023-08-25-at-14-03-19-eg8tymt9bm.jpeg,Pé Dinâmico 1D10 Ottobock,active
ottobock-pe-dinamico-1d35-ottobock,Pé Dinâmico 1D35 Ottobock,<p>Pé Dinâmico 1D35 Ottobock — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1D35,shopify,0,deny,manual,4006.14,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/238429523/p--dinamico-1d35-ottobock-158u27syh9.jpg,Pé Dinâmico 1D35 Ottobock,active
ottobock-pe-protetico-de-fibra-de-carbono-terion-1c10-ottobock,Pé Protético de Fibra de Carbono Terion 1C10 Ottobock,<p>Pé Protético de Fibra de Carbono Terion 1C10 Ottobock — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C10,shopify,0,deny,manual,3330.53,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/179243697/e6c53a5f55.jpg,Pé Protético de Fibra de Carbono Terion 1C10 Ottobock,active
ottobock-pe-taleo-adjust-1c56-ottobock,PÉ TALEO ADJUST 1C56 - OTTOBOCK,<p>PÉ TALEO ADJUST 1C56 - OTTOBOCK — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C56,shopify,0,deny,manual,27741.89,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/370397271/taleo-adjust-b0xxw6km13.jpg,PÉ TALEO ADJUST 1C56 - OTTOBOCK,active
ottobock-pe-1c50-taleo-ottobock,Pé 1C50 Taleo - Ottobock,<p>Pé 1C50 Taleo - Ottobock — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C50,shopify,0,deny,manual,16010.10,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/179891439/9d197bb011.jpg,Pé 1C50 Taleo - Ottobock,active
ottobock-pe-taleo-lp-1c53-ottobock,Pé Taleo LP 1C53 Ottobock,<p>Pé Taleo LP 1C53 Ottobock — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C53,shopify,0,deny,manual,12066.17,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/307790115/pe-taleo-lp-1c53-ottobock-pspl3nx9sn.jpg,Pé Taleo LP 1C53 Ottobock,active
ottobock-pe-taleo-side-flex-1c58-ottobock,Pé Taleo Side Flex 1C58 Ottobock,<p>Pé Taleo Side Flex 1C58 Ottobock — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C58,shopify,0,deny,manual,21798.51,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/307790546/pe-taleo-side-flex-1c58-ottobock-e5xhnkoiy3.jpg,Pé Taleo Side Flex 1C58 Ottobock,active
ottobock-capa-pe-taleo-2c15-esquerdo-e-direito-ottobock,Capa Pé Taleo 2C15 Esquerdo e Direito Ottobock,<p>Capa Pé Taleo 2C15 Esquerdo e Direito Ottobock — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2C15,shopify,0,deny,manual,752.23,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/180068364/capa-p--taleo-ottobock-iflljapi0g.png,Capa Pé Taleo 2C15 Esquerdo e Direito Ottobock,active
